source	target	interaction	genes	size	similarity
Metabolism_of_RNA	Processing_of_Capped_Intron_Containing_Pre_mRNA	overlap	Thoc2,Ddx23,Gm8994,Nup153,Srsf11,Tpr,Dhx16,Pcf11,Alyref,Eftud2,Cpsf2,Dhx15,Srsf5,Hnrnph1,Lsm2,Dhx9,Hnrnpa2b1,Polr2a,U2af2,Snrpb,Hnrnpa1,Fus,Snrpa1,Aaas,Nup43,Pcbp1,Polr2i,Polr2f,Magoh,Hnrnpk,Snrpe,Snrpf,Snrpg,Lsm3,Lsm6,Snrpd1,Snrpd2,Snrpd3,Lsm5,Polr2g,Polr2l,Ybx1,Tra2b,Hspa8,Eif4e,Crnkl1,Snrpn,Hnrnph2,Elavl1,Phf5a,Txnl4a,Srsf3,Slbp,Polr2c,Gtf2f1,Usp39,Cwc27,Srsf6,Puf60,Mettl14,Sf3b2,Upf3b,Ncbp1,Prpf38a,Srrm1,Ddx46,Gpkow,Thoc6,Hnrnpd,Elavl2,Wbp4,Papola,Pcbp2,Srsf2,Snrpa,Snrpc,Snrnp70,Nup62,Polr2k,Isy1,Cdc5l,U2surp,Dnajc8,Zc3h11a,Snrnp200,Srsf1,Snrnp40,Nup98,Bud31,Nup188,Lsm8,Thoc7,Nxf7,Nup214,Polr2e,Dhx38,Ddx42,Hnrnpa3,Poldip3,U2af1l4,Smndc1,Nup107,Slu7,Rbm22,Cstf2,Nup93,Thoc5,Srsf7,Cpsf4,Srrm2,Nup54,Cpsf7,Mettl3,Rae1,Cwc22,Cstf2t,Prpf31,Pabpn1,Nup88,Ppwd1,Polr2b,Aqr,Cherp,Sugp1,Ccar1,Nupl2,Rbm17,Snrnp27,Casc3,Pom121,Wdr33,Sf3a1,Sf3b4,Hnrnpl,Gtf2f2,Nup133,Seh1l,Gle1,Nupl1,Thoc1,Nup85,Nup35,Ndc1,Hnrnpul1,Ddx39,Thoc3,Hnrnpu,Hnrnpr,Snrnp25,Eif4a3,Pqbp1,Rbmxl1,Rbm5,Prpf6,Fyttd1,Sf3b3,Prpf3,Plrg1,Sf3b5,Wbp11,Polr2h,Nxf1,Prpf19,Cstf1,Cstf3,Clp1,Rnps1,Srrt,Nup155,Prpf8,Ncbp2,Nudt21,Snrpb2,Lsm7,Zmat5,Snw1,Cd2bp2,Ctnnbl1,Nup37,Rbm8a,Hnrnpa0,Ppil4,Chtop,Zcrb1,Mtrex,Srsf9,Hnrnpm,Snu13,Loc100862468,Ppil1,Syf2,Sarnp,Sec13,Bcas2,Snrnp48,Snrnp35,Sf3a3,Ppil3,Polr2d,Fip1l1,Ppih,U2af1,Prpf4,Cwc25,Cdc40,Xab2,Cpsf1,Prcc,Wtap,Tfip11,Ranbp2,Cwc15,Nup50,Lsm4,Cpsf3,Nup210,Ppie,Nxt1,Srsf10,Prpf40a,Rbmx,Nup160,Ddx39b,Hnrnpc,Hnrnpf,Sart1,Rnpc3,Gcfc2	228	0.726640159045726
Metabolism_of_RNA	RNA_Polymerase_II_Transcription_Termination	overlap	Thoc2,Gm8994,Srsf11,Pcf11,Alyref,Cpsf2,Srsf5,U2af2,Snrpb,Magoh,Snrpe,Snrpf,Snrpg,Snrpd3,Srsf3,Slbp,Srsf6,Upf3b,Ncbp1,Srrm1,Thoc6,Papola,Srsf2,Zc3h11a,Srsf1,Thoc7,Dhx38,Poldip3,U2af1l4,Slu7,Zfp473,Cstf2,Thoc5,Srsf7,Cpsf4,Cpsf7,Lsm11,Cstf2t,Pabpn1,Casc3,Wdr33,Lsm10,Thoc1,Ddx39,Thoc3,Eif4a3,Fyttd1,Cstf1,Cstf3,Clp1,Rnps1,Ncbp2,Nudt21,Rbm8a,Chtop,Srsf9,Sarnp,Fip1l1,U2af1,Cdc40,Cpsf1,Cpsf3,Ddx39b	63	0.562624254473161
Metabolism_of_RNA	SRP_dependent_cotranslational_protein_targeting_to_membrane	overlap	Rpl3l,Rpl35a,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Rps2,Rpl3,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Rps5,Rplp2,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Rpl24,Rpl39l,Rps21,Rpl14,Rpl11,Rpl15,Rps19,Rpl34,Rpl34-Ps1,Gm4705,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Rpl38	85	0.550530020078154
Metabolism_of_RNA	Transport_of_Mature_Transcript_to_Cytoplasm	overlap	Thoc2,Gm8994,Nup153,Srsf11,Tpr,Alyref,Cpsf2,Srsf5,U2af2,Aaas,Nup43,Magoh,Eif4e,Srsf3,Slbp,Srsf6,Upf3b,Ncbp1,Srrm1,Thoc6,Srsf2,Nup62,Zc3h11a,Srsf1,Nup98,Nup188,Thoc7,Nxf7,Nup214,Dhx38,Poldip3,U2af1l4,Nup107,Slu7,Nup93,Thoc5,Srsf7,Cpsf4,Nup54,Rae1,Nup88,Nupl2,Casc3,Pom121,Wdr33,Nup133,Seh1l,Gle1,Nupl1,Thoc1,Nup85,Nup35,Ndc1,Ddx39,Thoc3,Eif4a3,Fyttd1,Nxf1,Rnps1,Nup155,Ncbp2,Nup37,Rbm8a,Chtop,Srsf9,Sarnp,Sec13,Fip1l1,U2af1,Cdc40,Cpsf1,Ranbp2,Nup50,Cpsf3,Nup210,Nxt1,Nup160,Ddx39b	78	0.577534791252485
Metabolism_of_RNA	U12_Dependent_Splicing	overlap	Ddx23,Eftud2,Lsm2,Polr2a,Snrpb,Polr2i,Polr2f,Snrpe,Snrpf,Snrpg,Snrpd1,Snrpd2,Snrpd3,Polr2g,Polr2l,Ybx1,Txnl4a,Polr2c,Gtf2f1,Srsf6,Sf3b2,Ncbp1,Srsf2,Polr2k,Snrnp200,Srsf1,Snrnp40,Polr2e,Ddx42,Srsf7,Polr2b,Sf3b4,Gtf2f2,Snrnp25,Prpf6,Sf3b3,Sf3b5,Polr2h,Prpf8,Ncbp2,Zmat5,Zcrb1,Snu13,Loc100862468,Snrnp48,Snrnp35,Polr2d,Rnpc3	48	0.547713717693837
Metabolism_of_RNA	mRNA_3'_end_processing	overlap	Thoc2,Gm8994,Srsf11,Pcf11,Alyref,Cpsf2,Srsf5,U2af2,Magoh,Srsf3,Srsf6,Upf3b,Ncbp1,Srrm1,Thoc6,Papola,Srsf2,Zc3h11a,Srsf1,Thoc7,Dhx38,Poldip3,U2af1l4,Slu7,Cstf2,Thoc5,Srsf7,Cpsf4,Cpsf7,Cstf2t,Pabpn1,Casc3,Wdr33,Thoc1,Ddx39,Thoc3,Eif4a3,Fyttd1,Cstf1,Cstf3,Clp1,Rnps1,Ncbp2,Nudt21,Rbm8a,Chtop,Srsf9,Sarnp,Fip1l1,U2af1,Cdc40,Cpsf1,Cpsf3,Ddx39b	54	0.553677932405567
Metabolism_of_RNA	mRNA_Splicing	overlap	Ddx23,Gm8994,Srsf11,Dhx16,Pcf11,Alyref,Eftud2,Cpsf2,Dhx15,Srsf5,Hnrnph1,Lsm2,Dhx9,Hnrnpa2b1,Polr2a,U2af2,Snrpb,Hnrnpa1,Fus,Snrpa1,Pcbp1,Polr2i,Polr2f,Magoh,Hnrnpk,Snrpe,Snrpf,Snrpg,Lsm3,Lsm6,Snrpd1,Snrpd2,Snrpd3,Lsm5,Polr2g,Polr2l,Ybx1,Tra2b,Hspa8,Crnkl1,Snrpn,Hnrnph2,Elavl1,Phf5a,Txnl4a,Srsf3,Polr2c,Gtf2f1,Usp39,Cwc27,Srsf6,Puf60,Sf3b2,Upf3b,Ncbp1,Prpf38a,Srrm1,Ddx46,Gpkow,Hnrnpd,Elavl2,Wbp4,Papola,Pcbp2,Srsf2,Snrpa,Snrpc,Snrnp70,Polr2k,Isy1,Cdc5l,U2surp,Dnajc8,Snrnp200,Srsf1,Snrnp40,Bud31,Lsm8,Polr2e,Dhx38,Ddx42,Hnrnpa3,U2af1l4,Smndc1,Slu7,Rbm22,Cstf2,Srsf7,Cpsf4,Srrm2,Cpsf7,Cwc22,Cstf2t,Prpf31,Pabpn1,Ppwd1,Polr2b,Aqr,Cherp,Sugp1,Ccar1,Rbm17,Snrnp27,Casc3,Wdr33,Sf3a1,Sf3b4,Hnrnpl,Gtf2f2,Hnrnpul1,Hnrnpu,Hnrnpr,Snrnp25,Eif4a3,Pqbp1,Rbmxl1,Rbm5,Prpf6,Sf3b3,Prpf3,Plrg1,Sf3b5,Wbp11,Polr2h,Prpf19,Cstf1,Cstf3,Clp1,Rnps1,Srrt,Prpf8,Ncbp2,Nudt21,Snrpb2,Lsm7,Zmat5,Snw1,Cd2bp2,Ctnnbl1,Rbm8a,Hnrnpa0,Ppil4,Zcrb1,Mtrex,Srsf9,Hnrnpm,Snu13,Loc100862468,Ppil1,Syf2,Bcas2,Snrnp48,Snrnp35,Sf3a3,Ppil3,Polr2d,Fip1l1,Ppih,U2af1,Prpf4,Cwc25,Cdc40,Xab2,Cpsf1,Prcc,Tfip11,Cwc15,Lsm4,Cpsf3,Ppie,Srsf10,Prpf40a,Rbmx,Hnrnpc,Hnrnpf,Sart1,Rnpc3,Gcfc2	178	0.676938369781312
Metabolism_of_RNA	pre_mRNA_splicing	overlap	Ddx23,Gm8994,Srsf11,Dhx16,Pcf11,Alyref,Eftud2,Cpsf2,Dhx15,Srsf5,Hnrnph1,Lsm2,Dhx9,Hnrnpa2b1,Polr2a,U2af2,Snrpb,Hnrnpa1,Fus,Snrpa1,Pcbp1,Polr2i,Polr2f,Magoh,Hnrnpk,Snrpe,Snrpf,Snrpg,Lsm3,Lsm6,Snrpd1,Snrpd2,Snrpd3,Lsm5,Polr2g,Polr2l,Ybx1,Tra2b,Hspa8,Crnkl1,Snrpn,Hnrnph2,Elavl1,Phf5a,Txnl4a,Srsf3,Polr2c,Gtf2f1,Usp39,Cwc27,Srsf6,Puf60,Sf3b2,Upf3b,Ncbp1,Prpf38a,Srrm1,Ddx46,Gpkow,Hnrnpd,Elavl2,Wbp4,Papola,Pcbp2,Srsf2,Snrpa,Snrpc,Snrnp70,Polr2k,Isy1,Cdc5l,U2surp,Dnajc8,Snrnp200,Srsf1,Snrnp40,Bud31,Lsm8,Polr2e,Dhx38,Ddx42,Hnrnpa3,U2af1l4,Smndc1,Slu7,Rbm22,Cstf2,Srsf7,Cpsf4,Srrm2,Cpsf7,Cwc22,Cstf2t,Prpf31,Pabpn1,Ppwd1,Polr2b,Aqr,Cherp,Sugp1,Ccar1,Rbm17,Snrnp27,Casc3,Wdr33,Sf3a1,Sf3b4,Hnrnpl,Gtf2f2,Hnrnpul1,Hnrnpu,Hnrnpr,Eif4a3,Pqbp1,Rbmxl1,Rbm5,Prpf6,Sf3b3,Prpf3,Plrg1,Sf3b5,Wbp11,Polr2h,Prpf19,Cstf1,Cstf3,Clp1,Rnps1,Srrt,Prpf8,Ncbp2,Nudt21,Snrpb2,Lsm7,Snw1,Cd2bp2,Ctnnbl1,Rbm8a,Hnrnpa0,Ppil4,Mtrex,Srsf9,Hnrnpm,Snu13,Loc100862468,Ppil1,Syf2,Bcas2,Sf3a3,Ppil3,Polr2d,Fip1l1,Ppih,U2af1,Prpf4,Cwc25,Cdc40,Xab2,Cpsf1,Prcc,Tfip11,Cwc15,Lsm4,Cpsf3,Ppie,Srsf10,Prpf40a,Rbmx,Hnrnpc,Hnrnpf,Sart1,Gcfc2	172	0.670974155069582
Metabolism_of_RNA	rRNA_processing	overlap	Las1l,Rpl3l,Heatr1,Emg1,C1d,Bysl,Rpl35a,Rpp30,Ncl,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Rps2,Rpl3,Fbl,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Exosc10,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Bop1,Rps5,Rplp2,Wdr36,Nol9,Isg20l2,Wdr75,Rrp36,Tex10,Ddx49,Wdr18,Utp18,Tsr1,Utp14a,Nop58,Utp14b,Pdcd11,Ltv1,Dhx37,Dcaf13,Bms1,Wdr43,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Eri1,Exosc3,Mphosph10,Krr1,Wdr3,Noc4l,Nol11,Rpl24,Utp25,Exosc6,Pwp2,Nob1,Tbl3,Utp15,Gnl3,Ddx52,Rpp21,Rpp40,Utp4,Nop14,Nol6,Exosc2,Utp6,Imp4,Rpp25,Rrp9,Exosc4,Imp3,Riok1,Pno1,Rpl39l,Rps21,Riok2,Rpl14,Exosc5,Dis3,Fcf1,Ddx47,Nip7,Rpl11,Bud23,Utp11,Rpl15,Mtrex,Rps19,Exosc7,Snu13,Loc100862468,Rrp7a,Mphosph6,Rpl34,Rpl34-Ps1,Gm4705,Nop56,Exosc8,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Ebna1bp2,Exosc1,Pelp1,Ftsj3,Xrn2,Csnk1d,Senp3,Pes1,Exosc9,Utp3,Ddx21,Wdr12,Rpl38,Rcl1,Csnk1e,Wdr46,Riok3	175	0.673956262425447
Metabolism_of_RNA	rRNA_processing_in_the_nucleus_and_cytosol	overlap	Las1l,Rpl3l,Heatr1,Emg1,C1d,Bysl,Rpl35a,Rpp30,Ncl,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Rps2,Rpl3,Fbl,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Exosc10,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Bop1,Rps5,Rplp2,Wdr36,Nol9,Isg20l2,Wdr75,Rrp36,Tex10,Ddx49,Wdr18,Utp18,Tsr1,Utp14a,Nop58,Utp14b,Pdcd11,Ltv1,Dhx37,Dcaf13,Bms1,Wdr43,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Eri1,Exosc3,Mphosph10,Krr1,Wdr3,Noc4l,Nol11,Rpl24,Utp25,Exosc6,Pwp2,Nob1,Tbl3,Utp15,Gnl3,Ddx52,Rpp21,Rpp40,Utp4,Nop14,Nol6,Exosc2,Utp6,Imp4,Rpp25,Rrp9,Exosc4,Imp3,Riok1,Pno1,Rpl39l,Rps21,Riok2,Rpl14,Exosc5,Dis3,Fcf1,Ddx47,Nip7,Rpl11,Bud23,Utp11,Rpl15,Mtrex,Rps19,Exosc7,Snu13,Loc100862468,Rrp7a,Mphosph6,Rpl34,Rpl34-Ps1,Gm4705,Nop56,Exosc8,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Ebna1bp2,Exosc1,Pelp1,Ftsj3,Xrn2,Csnk1d,Senp3,Pes1,Exosc9,Utp3,Ddx21,Wdr12,Rpl38,Rcl1,Csnk1e,Wdr46,Riok3	175	0.673956262425447
Metabolism_of_lipids	Fatty_acid_metabolism	overlap	Rxra,Alox5,Mapkapk2,Ltc4s,Prkaa2,Mmaa,Mcat,Cbr4,Prkag2,Pcca,Hadhb,Mid1ip1,Cyp4a29,Cyp4a30b,Cyp4a32,Cyp4a12b,Awat1,Hacd4,Cyp4a31,Cyp4f40,Faah,Ptgis,Abcc1,Phyh,Slc27a2,Cyp4a14,Alox8,Elovl3,Cyp2j6,Acot1,Gpx4,Hsd17b12,Slc25a17,Alox12b,Cyp4a10,Cyp8b1,Cyp1a1,Gpx1,Scd2,Scd1,Mmut,Fasn,Ptgs1,Lta4h,Alox5ap,Scp2,Ppard,Alox15,Alox12,Acsl1,Eci1,Acadm,Pla2g4a,Aldh3a2,Crat,Abcd1,Cbr1,H2-Ke6,Acadvl,Acadl,Hsd17b4,Cpt2,Acot8,Hsd17b3,Akr1c6,Cpt1a,Ptgs2,Acads,Cyp2c65,Acot6,Them4,Cyp2c66,Acaca,Ggt1,Hadh,Thrsp,Cyp1b1,Cyp4b1,Morc2a,Acot5,Tecrl,Cyp4f39,Echs1,Elovl5,Hadha,Ptges2,Acot4,Acaa2,Acsl5,Slc25a1,Hacd3,Acsf2,Acot11,Acot7,Acly,Acsl6,Cyp4a12a,Fads1,Elovl6,Acaa1a,Cpt1b,Mlycd,Pccb,Pecr,Cyp4f15,Decr1,Them5,Acot13,Cyp2u1,Tecr,Acsl3,Mcee,Elovl7,Hacd2,Scp2d1,Acot12,Ehhadh,Acoxl,Crot,Mecr,Cyp4f14,Acox3,Gpx2,Hpgds,Elovl2,Elovl1,Ptges,Acsl4,Acox2,Hacl1,Hacd1,Acot3,Acot2,Acox1,Ptges3,Acot9,Fads2,Ggt5,Slc25a20,Prkab2,Ndufab1,Ephx2,Acsbg2,Acsbg1,Acsf3,Aloxe3,Ptgds,Tbxas1,Decr2,Nudt7,Dpep1,Dpep2,Dpep3	153	0.645437262357414
Metabolism_of_lipids	Glycerophospholipid_biosynthesis	overlap	Chka,Lpcat1,Miga1,Ddhd1,Hadhb,Dgat2l6,Etnk2,Osbpl8,Taz,Agpat1,Mgll,Pitpnm1,Chkb,Gpd1,Pla2g2a,Pla2g4a,Pcyt1a,Pld2,Pla2g6,Gpat2,Pitpnm3,Gpd1l,Lclat1,Pla2g4f,Pla2g4e,Pla2g4d,Slc44a5,Pld6,Gpam,Pemt,Pla2g4c,Awat2,Lpcat4,Slc44a1,Pitpnm2,Selenoi,Crls1,Pcyt1b,Cept1,Mboat1,Pnpla2,Miga2,Hadha,Slc44a2,Lpcat2,Chpt1,Gpat3,Mboat7,Pnpla8,Gpat4,Agpat2,Agpat4,Phospho1,Mboat2,Plaat3,Plbd1,Cdipt,Lpcat3,Slc44a4,Pnpla3,Lpgat1,Lpin1,Slc44a3,Pcyt2,Cds2,Ptdss1,Lpin3,Lpin2,Plaat5,Agpat5,Etnk1,Agpat3,Dgat2,Osbpl5,Pla2g2f,Plaat1,Ptdss2,Dgat1,Osbpl10,Stard10,Ddhd2,Abhd4,Pla2g5,Pla2r1,Pla1a,Pla2g12a,Pla2g2e,Pla2g10,Pla2g2d,Pla2g1b,Cds1	91	0.586501901140684
Metabolism_of_lipids	Metabolism_of_steroid_hormones	overlap	Tspo,Fdxr,Stard3nl,Cyp11a1,Gm4450,Hsd17b14,Akr1b10,Hsd3b6,Hsd17b12,Pomc,Cga,Cyp21a1,Cyp11b2,Akr1b7,Hsd3b1,Hsd3b2,Hsd3b3,Cyp17a1,Cyp19a1,Akr1b3,Akr1b8,Fdx1,Hsd11b1,Hsd17b1,Hsd17b2,Hsd11b2,Hsd17b3,Cyp11b1,Hsd3b5,Hsd3b4,Gm10681,Srd5a1,Tspoap1,Srd5a2,Fdx2,Hsd17b11,Srd5a3,Stard3	38	0.536121673003802
Metabolism_of_lipids	Mitochondrial_Fatty_Acid_Beta_Oxidation	overlap	Mmaa,Mcat,Pcca,Hadhb,Acot1,Mmut,Eci1,Acadm,Acadvl,Acadl,Acads,Them4,Hadh,Acot5,Echs1,Hadha,Acaa2,Acsf2,Pccb,Decr1,Them5,Mcee,Mecr,Acot3,Acot2,Acot9,Ndufab1	27	0.525665399239544
Metabolism_of_lipids	Peroxisomal_lipid_metabolism	overlap	Phyh,Slc27a2,Slc25a17,Aldh3a2,Crat,Abcd1,Hsd17b4,Acot8,Acot6,Acot4,Acaa1a,Mlycd,Pecr,Ehhadh,Acoxl,Crot,Acox3,Acox2,Hacl1,Acox1,Decr2,Nudt7	22	0.520912547528517
Metabolism_of_lipids	Phospholipid_metabolism	overlap	Pik3r2,Chka,Pip4k2a,Pik3r1,Rab4a,Arf3,Arf1,Bmx,Lpcat1,Miga1,Pik3r3,Ptpn13,Sbf1,Vac14,Pip4k2b,Ddhd1,Rufy1,Plekha1,Pik3r4,Rab14,Hadhb,Pik3cg,Pikfyve,Mtm1,Mtmr9,Mtmr2,Dgat2l6,Etnk2,Osbpl8,Pi4ka,Pik3c2b,Tpte,Taz,Pten,Agpat1,Mgll,Pik3cd,Pitpnm1,Chkb,Pip5k1c,Pik3c2g,Gpd1,Pla2g2a,Pik3ca,Pla2g4a,Pcyt1a,Inpp5j,Pip5k1b,Pip5k1a,Pld2,Pla2g6,Gpat2,Pi4k2a,Tnfaip8l3,Pip4p1,Pik3r6,Pitpnm3,Gpd1l,Lclat1,Pla2g4f,Pla2g4e,Pla2g4d,Slc44a5,Pik3r5,Pld6,Pik3c2a,Gpam,Pemt,Pla2g4c,Awat2,Ocrl,Lpcat4,Inpp4b,Inppl1,Pik3c3,Slc44a1,Pitpnm2,Selenoi,Mtmr12,Crls1,Pcyt1b,Cept1,Mboat1,Pnpla2,Miga2,Pi4kb,Hadha,Pik3cb,Slc44a2,Lpcat2,Chpt1,Gpat3,Inpp5k,Pi4k2b,Inpp5f,Mboat7,Pnpla8,Tnfaip8l1,Mtmr3,Gpat4,Agpat2,Agpat4,Phospho1,Mboat2,Plaat3,Plbd1,Cdipt,Mtmr6,Mtmr14,Lpcat3,Slc44a4,Fig4,Pnpla3,Mtmr4,Pip4k2c,Lpgat1,Lpin1,Slc44a3,Tnfaip8,Pcyt2,Cds2,Ptdss1,Lpin3,Lpin2,Plaat5,Agpat5,Synj2,Etnk1,Agpat3,Tnfaip8l2,Dgat2,Sacm1l,Inpp4a,Osbpl5,Inpp5d,Inpp5e,Gde1,Pla2g2f,Plaat1,Ptdss2,Dgat1,Mtmr1,Osbpl10,Rab5a,Plekha8,Plekha3,Stard10,Plekha2,Ddhd2,Pnpla6,Abhd4,Mtmr7,Pla2g5,Pla2r1,Pla1a,Pla2g12a,Pla2g2e,Pla2g10,Pla2g2d,Pla2g1b,Cds1	161	0.653041825095057
Metabolism_of_lipids	Triglyceride_biosynthesis	overlap	Gpat2,Gpam,Gk,Mogat2,Agmo,Lpin1,Mogat1,Lpin3,Lpin2,Dgat2,Gk2,Dgat1	12	0.511406844106464
Metabolism_of_lipids	Fatty_acyl_CoA_biosynthesis	overlap	Cbr4,Elovl3,Hsd17b12,Scd2,Scd1,Fasn,Acsl1,H2-Ke6,Hsd17b3,Acaca,Morc2a,Tecrl,Elovl5,Acsl5,Slc25a1,Acly,Acsl6,Elovl6,Tecr,Acsl3,Elovl7,Elovl2,Elovl1,Acsl4,Acsbg2,Acsbg1	26	0.524714828897338
Metabolism_of_lipids	Metabolism_of_steroids	overlap	Abcc3,Slc10a1,Rxra,Tspo,Sumo2,Ran,Kpnb1,Slc10a2,Ncoa1,Nr1h4,Ncoa2,Fdxr,Scap,Slco1a5,Stard3nl,Slco1b2,Cyp11a1,Srebf1,Gm4450,Hsd17b14,Akr1c19,Akr1b10,Ptgis,Cyp27b1,Hsd3b6,Slc27a2,Hsd17b12,Dhcr7,Hsd17b7,Sc5d,Cyp8b1,Pomc,Cga,Cyp21a1,Cyp11b2,Akr1b7,Hsd3b1,Hsd3b2,Hsd3b3,Cyp17a1,Cyp19a1,Scp2,Akr1b3,Akr1b8,Fdx1,Hsd11b1,Hsd17b1,Hsd17b2,Hsd17b4,Hsd11b2,Sqle,Fdft1,Acot8,Ebp,Hsd17b3,Akr1c6,Hmgcr,Cyp11b1,Slc27a5,Cyp7b1,Hsd3b5,Hsd3b4,Gm10681,Cyp24a1,Cyp7a1,Srd5a1,Cyp2r1,Tm7sf2,Tspoap1,Lss,Acat2,Hmgcs1,Akr1c18,Cyp51,Akr1c13,Akr1c20,Dhcr24,Akr1d1,Akr1c14,Baat,Fdps,Mvd,Srd5a2,Fdx2,Msmo1,Pmvk,Scp2d1,Cyp27a1,Hsd17b11,Hsd3b7,Cyp39a1,Akr1c12,Acox2,Mvk,Nsdhl,Ggps1,Srd5a3,Cyp46a1,Ch25h,Alb,Fabp6,Vdr,Ube2i,Srebf2,Stard3,Plpp6,Abcb11,Arv1,Idi1,Gm38481,Idi2	111	0.605513307984791
Metabolism_of_lipids	Triglyceride_metabolism	overlap	Gpat2,Pnpla5,Gpam,Gk,Mogat2,Agmo,Lpin1,Mogat1,Lpin3,Lpin2,Dgat2,Gk2,Dgat1	13	0.512357414448669
Metabolism_of_lipids	Sphingolipid_metabolism	overlap	Neu1,Sptlc1,Hexb,Glb1,Hexa,Sptlc2,Osbp,Esyt2,Esyt1,Psap,Prkd1,Ppm1l,Sumf2,Csnk1g2,Prkd2,Prkd3,Sumf1,Sptssa,Sptssb,Col4a3bp,Enpp7,Degs1,Smpd2,Ctsa,Gba,Cers1,Aldh3a2,Arsa,Galc,Smpd1,Cers3,Fa2h,Gba2,Kdsr,Smpd4,Aldh3b1,Sptlc3,Neu4,Cers6,Sphk1,Cerk,Sgpl1,Degs2,Acer1,Ormdl1,Cers2,Ormdl3,Ormdl2,Sgms2,Cers4,Cers5,Sphk2,Smpd3,Gm2a,Vapa,Esyt3,Arsb,Arsi,Arsg,Arsj,Arsk,Plpp1,Sgpp2,Acer2,Plpp3,Acer3,Plpp2,Asah2,Sgpp1,Neu2,Neu3,Ugt8a,Asah1,Cptp	74	0.570342205323194
Metabolism_of_lipids	Synthesis_of_PIPs_at_the_plasma_membrane	overlap	Pik3r2,Pip4k2a,Pik3r1,Rab4a,Arf1,Bmx,Pik3r3,Ptpn13,Pip4k2b,Rufy1,Plekha1,Rab14,Pik3cg,Mtm1,Mtmr9,Pik3c2b,Pten,Pik3cd,Pip5k1c,Pik3c2g,Pik3ca,Inpp5j,Pip5k1b,Pip5k1a,Pi4k2a,Pik3r6,Pik3r5,Pik3c2a,Ocrl,Inppl1,Pik3cb,Inpp5k,Pi4k2b,Mtmr3,Mtmr6,Mtmr14,Pip4k2c,Synj2,Inpp5d,Mtmr1,Rab5a,Plekha8,Plekha3,Plekha2	44	0.541825095057034
Metabolism_of_lipids	Cholesterol_biosynthesis	overlap	Dhcr7,Hsd17b7,Sc5d,Sqle,Fdft1,Ebp,Hmgcr,Tm7sf2,Lss,Acat2,Hmgcs1,Cyp51,Dhcr24,Fdps,Mvd,Msmo1,Pmvk,Mvk,Nsdhl,Ggps1,Plpp6,Arv1,Idi1,Gm38481,Idi2	25	0.523764258555133
Metabolism_of_lipids	Synthesis_of_PA	overlap	Lpcat1,Miga1,Ddhd1,Agpat1,Gpd1,Pla2g2a,Pla2g4a,Pld2,Gpat2,Gpd1l,Lclat1,Pla2g4d,Pld6,Gpam,Lpcat4,Miga2,Gpat3,Gpat4,Agpat2,Agpat4,Agpat5,Agpat3,Pla2g2f,Ddhd2	24	0.522813688212928
